Age,Attrition,Department,JobRole,JobLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Engagement_Index,Engagement_Category,Burnout_Risk_Score,Burnout_Risk_Level,Satisfaction_Stability_Score,Workload_Stress_Indicator
33,0,Sales,Sales Executive,2,Yes,Non-Travel,16,4,3,3,3,6,5,1,3.25,High,1,Medium,66.66666666666667,1
36,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,26,3,1,2,2,3,2,0,2.25,Moderate,1,Medium,45.566894604818266,1
44,0,Human Resources,Human Resources,1,Yes,Travel_Rarely,1,4,3,1,3,2,2,2,2.75,Moderate,1,Medium,16.1129507192139,2
23,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,8,3,4,1,3,5,4,1,2.5,Moderate,1,Medium,16.1129507192139,2
38,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,4,3,4,4,2,0,0,0,3.5,High,1,Medium,36.17152614957746,1
53,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,24,4,2,3,3,4,3,1,3.25,High,0,Low,45.566894604818266,1
48,1,Sales,Sales Representative,1,Yes,Travel_Frequently,7,3,4,3,3,9,7,7,3.25,High,1,Medium,66.66666666666667,3
32,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,2,4,1,3,1,0,0,2.5,Moderate,0,Low,13.93370341761296,1
26,0,Research & Development,Laboratory Technician,1,No,Non-Travel,7,4,4,3,3,7,7,5,3.5,High,0,Low,61.50998205402495,0
55,0,Research & Development,Research Scientist,1,No,Travel_Rarely,22,2,1,4,3,4,2,1,2.25,Moderate,0,Low,13.93370341761296,1
34,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,5,4,2,3,4,15,10,4,2.75,Moderate,0,Low,36.17152614957746,1
60,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,1,4,3,3,4,1,0,0,2.75,Moderate,0,Low,61.50998205402495,1
33,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,21,2,2,4,3,14,11,2,3.0,High,0,Low,36.17152614957746,1
37,0,Sales,Sales Executive,2,No,Travel_Frequently,1,4,3,3,2,6,3,1,2.75,Moderate,1,Medium,45.566894604818266,2
34,0,Research & Development,Research Scientist,1,No,Travel_Rarely,19,4,2,2,3,10,9,8,2.5,Moderate,0,Low,36.17152614957746,1
23,1,Sales,Sales Representative,1,Yes,Travel_Rarely,7,4,3,2,3,3,2,0,3.0,High,1,Medium,45.566894604818266,2
44,0,Research & Development,Healthcare Representative,3,Yes,Travel_Rarely,2,4,3,2,3,8,7,6,3.25,High,1,Medium,45.566894604818266,2
35,0,Research & Development,Research Scientist,1,Yes,Travel_Frequently,2,4,1,3,4,5,4,1,2.5,Moderate,1,Medium,5.71909584179366,3
43,0,Sales,Sales Executive,2,Yes,Travel_Rarely,2,4,4,1,3,10,9,8,3.0,High,1,Medium,5.71909584179366,2
24,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,3,3,4,3,5,3,0,3.5,High,0,Low,66.66666666666667,1
41,0,Sales,Sales Executive,3,No,Travel_Rarely,6,3,4,2,3,10,8,8,3.0,High,0,Low,45.566894604818266,1
29,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,9,3,4,3,3,5,3,1,3.25,High,0,Low,66.66666666666667,1
36,0,Sales,Sales Representative,2,No,Travel_Rarely,2,4,3,3,2,13,7,6,3.25,High,1,Medium,45.566894604818266,1
45,0,Research & Development,Healthcare Representative,3,No,Non-Travel,1,3,3,4,2,23,15,14,3.0,High,1,Medium,45.566894604818266,0
24,1,Human Resources,Human Resources,1,No,Travel_Rarely,22,3,4,3,3,1,0,0,2.75,Moderate,0,Low,66.66666666666667,1
47,1,Sales,Sales Executive,4,No,Travel_Frequently,9,3,3,3,1,23,5,14,2.5,Moderate,1,Medium,33.33333333333334,2
26,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,17,3,4,3,4,3,2,0,2.75,Moderate,0,Low,61.50998205402495,1
45,0,Research & Development,Research Director,4,No,Travel_Rarely,28,2,4,3,3,21,6,8,2.75,Moderate,0,Low,45.566894604818266,1
32,0,Research & Development,Research Scientist,1,No,Travel_Frequently,10,3,1,1,2,5,2,1,2.0,Moderate,1,Medium,36.17152614957746,2
31,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,3,2,4,4,5,2,0,3.0,High,0,Low,36.17152614957746,1
41,0,Human Resources,Human Resources,2,No,Non-Travel,4,2,3,2,3,3,2,1,2.0,Moderate,0,Low,61.50998205402495,0
40,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,8,1,2,2,3,1,0,0,2.0,Moderate,1,Medium,45.566894604818266,2
24,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,29,1,2,2,4,6,2,1,2.0,Moderate,0,Low,16.1129507192139,1
46,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,13,2,3,4,3,10,7,0,3.0,High,0,Low,45.566894604818266,1
35,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,27,3,4,2,3,7,7,0,3.0,High,0,Low,45.566894604818266,1
30,0,Research & Development,Research Scientist,1,No,Travel_Rarely,16,4,2,2,2,10,0,0,2.75,Moderate,1,Medium,33.33333333333334,1
47,0,Sales,Sales Executive,2,No,Non-Travel,2,2,3,4,1,1,0,0,3.0,High,1,Medium,13.93370341761296,0
46,0,Sales,Sales Executive,3,Yes,Travel_Rarely,2,4,3,2,2,10,6,0,3.0,High,2,High,36.17152614957746,2
36,1,Sales,Sales Executive,2,Yes,Travel_Rarely,13,1,2,2,3,2,2,2,1.75,Low,1,Medium,45.566894604818266,2
32,1,Sales,Sales Executive,2,No,Travel_Rarely,1,2,1,2,3,0,0,0,1.5,Low,0,Low,45.566894604818266,1
23,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,4,2,3,3,1,3,2,1,2.75,Moderate,1,Medium,36.17152614957746,1
31,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,24,4,4,4,2,5,4,1,3.75,High,1,Medium,33.33333333333334,2
39,0,Research & Development,Laboratory Technician,2,Yes,Non-Travel,1,4,4,4,3,9,8,5,3.75,High,1,Medium,66.66666666666667,1
32,0,Sales,Sales Executive,3,No,Travel_Rarely,19,3,4,3,1,4,3,0,2.75,Moderate,1,Medium,16.1129507192139,1
40,0,Sales,Manager,5,No,Travel_Rarely,7,2,2,2,2,21,8,12,2.25,Moderate,1,Medium,100.0,1
45,0,Human Resources,Human Resources,3,No,Travel_Rarely,4,3,3,3,4,5,0,0,2.5,Moderate,0,Low,66.66666666666667,1
30,0,Research & Development,Research Scientist,1,No,Travel_Frequently,2,1,4,4,3,9,7,0,2.75,Moderate,0,Low,5.71909584179366,2
24,0,Human Resources,Human Resources,1,No,Travel_Frequently,10,4,1,4,3,2,2,2,3.0,High,0,Low,5.71909584179366,2
30,1,Human Resources,Human Resources,1,No,Travel_Frequently,8,4,3,3,2,4,2,1,3.0,High,1,Medium,45.566894604818266,2
31,0,Sales,Sales Executive,2,No,Travel_Rarely,5,3,1,3,3,5,2,0,2.5,Moderate,0,Low,33.33333333333334,1
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,8,4,3,3,2,6,2,1,3.25,High,1,Medium,45.566894604818266,1
29,1,Sales,Sales Representative,1,No,Travel_Rarely,9,2,2,3,3,2,2,2,2.0,Moderate,0,Low,61.50998205402495,1
29,0,Research & Development,Healthcare Representative,2,Yes,Travel_Frequently,1,3,4,4,4,3,2,0,3.75,High,1,Medium,66.66666666666667,3
30,0,Sales,Sales Executive,3,No,Travel_Rarely,15,1,3,1,3,7,7,1,1.75,Low,0,Low,23.019964108049905,1
34,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,2,4,4,1,3,5,0,1,3.25,High,1,Medium,5.71909584179366,2
33,0,Sales,Sales Executive,2,No,Non-Travel,2,2,4,4,2,11,7,1,3.25,High,1,Medium,23.019964108049905,0
49,0,Sales,Sales Executive,2,No,Travel_Rarely,11,4,4,3,4,5,1,0,3.5,High,0,Low,66.66666666666667,1
33,1,Sales,Sales Executive,3,Yes,Travel_Rarely,16,1,1,3,2,0,0,0,2.0,Moderate,2,High,36.17152614957746,2
38,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,2,2,3,2,2,6,1,0,2.25,Moderate,1,Medium,66.66666666666667,2
31,1,Sales,Sales Executive,3,No,Travel_Rarely,16,3,1,1,3,1,0,0,2.0,Moderate,0,Low,23.019964108049905,1
29,0,Research & Development,Research Scientist,1,No,Travel_Rarely,4,1,4,3,3,1,0,0,2.5,Moderate,0,Low,16.1129507192139,1
30,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,16,3,3,3,3,7,0,1,3.25,High,0,Low,100.0,1
32,0,Research & Development,Research Scientist,1,No,Non-Travel,5,2,2,2,3,7,7,0,2.25,Moderate,0,Low,66.66666666666667,0
38,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,18,4,2,3,3,1,0,1,2.5,Moderate,1,Medium,45.566894604818266,2
43,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,17,3,3,4,3,1,0,0,3.0,High,1,Medium,66.66666666666667,3
42,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,12,2,2,2,2,5,3,0,2.25,Moderate,1,Medium,100.0,1
55,0,Research & Development,Research Director,5,No,Travel_Rarely,2,1,3,2,3,1,0,0,2.0,Moderate,0,Low,36.17152614957746,1
33,0,Research & Development,Research Scientist,2,No,Non-Travel,4,2,4,4,2,9,8,1,3.25,High,1,Medium,23.019964108049905,0
41,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,9,1,3,2,3,5,3,0,2.25,Moderate,0,Low,36.17152614957746,1
34,0,Sales,Sales Executive,2,Yes,Non-Travel,10,3,4,3,3,15,14,0,3.25,High,1,Medium,66.66666666666667,1
53,0,Research & Development,Manufacturing Director,4,Yes,Non-Travel,1,3,1,4,2,3,2,0,2.5,Moderate,2,High,13.93370341761296,1
43,0,Human Resources,Human Resources,1,No,Travel_Rarely,2,4,2,2,3,9,7,1,2.75,Moderate,0,Low,36.17152614957746,1
34,0,Sales,Sales Executive,2,No,Travel_Rarely,3,4,4,1,3,2,2,2,2.5,Moderate,0,Low,5.71909584179366,1
21,1,Sales,Sales Representative,1,No,Travel_Rarely,7,2,2,2,3,1,0,1,2.25,Moderate,0,Low,66.66666666666667,1
38,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,6,3,4,2,3,5,4,0,2.75,Moderate,0,Low,45.566894604818266,1
22,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,8,1,3,3,3,1,0,0,2.5,Moderate,1,Medium,33.33333333333334,2
31,0,Sales,Sales Executive,2,No,Travel_Rarely,29,4,1,1,3,12,7,5,2.0,Moderate,0,Low,0.0,1
51,0,Research & Development,Manager,3,No,Travel_Rarely,3,3,1,4,3,2,2,2,2.75,Moderate,0,Low,16.1129507192139,1
37,0,Sales,Sales Executive,2,No,Travel_Rarely,9,2,2,1,3,5,2,0,1.75,Low,0,Low,45.566894604818266,1
46,0,Research & Development,Research Director,5,Yes,Travel_Rarely,2,4,3,3,3,2,1,2,3.25,High,1,Medium,66.66666666666667,2
36,0,Research & Development,Healthcare Representative,3,Yes,Travel_Rarely,10,1,4,4,3,12,8,5,3.0,High,1,Medium,5.71909584179366,2
44,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,1,2,3,3,2,5,3,2,2.75,Moderate,2,High,61.50998205402495,3
37,0,Human Resources,Human Resources,2,No,Travel_Rarely,8,2,3,3,2,10,0,4,2.75,Moderate,1,Medium,61.50998205402495,1
35,1,Sales,Sales Executive,2,Yes,Travel_Rarely,27,4,3,4,3,10,7,7,3.5,High,1,Medium,61.50998205402495,2
33,0,Research & Development,Research Scientist,1,No,Travel_Rarely,8,1,4,2,3,10,8,7,2.75,Moderate,0,Low,13.93370341761296,1
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,4,3,3,4,5,3,0,3.25,High,0,Low,61.50998205402495,1
39,0,Research & Development,Research Director,3,No,Travel_Rarely,10,3,3,3,3,4,3,2,3.0,High,0,Low,100.0,1
46,0,Sales,Sales Executive,2,No,Non-Travel,26,2,2,3,3,2,2,2,2.25,Moderate,0,Low,61.50998205402495,0
40,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,1,3,4,2,4,3,0,2.75,Moderate,1,Medium,13.93370341761296,1
42,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,13,1,2,3,2,0,0,0,2.5,Moderate,1,Medium,45.566894604818266,1
35,0,Research & Development,Manufacturing Director,2,No,Non-Travel,2,4,2,3,3,7,7,1,3.0,High,0,Low,45.566894604818266,0
38,0,Human Resources,Human Resources,1,No,Non-Travel,2,2,1,4,3,11,10,3,2.5,Moderate,0,Low,13.93370341761296,0
34,1,Research & Development,Laboratory Technician,2,No,Travel_Frequently,9,1,4,3,2,7,1,0,2.75,Moderate,1,Medium,13.93370341761296,2
37,1,Research & Development,Manufacturing Director,2,No,Travel_Rarely,10,1,4,2,1,10,3,0,2.5,Moderate,1,Medium,5.71909584179366,1
39,0,Sales,Sales Executive,2,No,Travel_Frequently,20,4,3,4,3,2,1,2,3.5,High,0,Low,61.50998205402495,2
43,0,Research & Development,Research Scientist,1,No,Non-Travel,9,3,1,3,2,3,2,1,2.5,Moderate,1,Medium,36.17152614957746,0
41,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,5,2,2,1,1,3,2,1,2.25,Moderate,1,Medium,61.50998205402495,1
41,0,Sales,Sales Executive,3,Yes,Travel_Rarely,4,3,3,4,4,22,14,13,3.25,High,1,Medium,61.50998205402495,2
30,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,10,3,1,2,3,7,7,0,2.25,Moderate,0,Low,36.17152614957746,1
26,1,Human Resources,Human Resources,1,Yes,Travel_Rarely,20,2,4,3,3,5,1,1,3.0,High,1,Medium,45.566894604818266,2
46,1,Research & Development,Healthcare Representative,2,No,Travel_Rarely,21,2,4,4,4,9,7,3,3.25,High,0,Low,33.33333333333334,1
40,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,1,4,3,4,3,5,3,0,3.5,High,0,Low,61.50998205402495,1
34,0,Sales,Sales Executive,2,No,Travel_Rarely,8,3,2,3,3,10,8,4,3.0,High,0,Low,66.66666666666667,1
58,0,Sales,Manager,4,No,Non-Travel,2,2,2,4,2,16,9,14,2.75,Moderate,1,Medium,33.33333333333334,0
35,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,23,3,2,2,4,5,4,0,2.0,Moderate,0,Low,36.17152614957746,1
47,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,4,2,3,3,3,22,11,14,2.5,Moderate,1,Medium,66.66666666666667,2
40,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,12,1,2,2,3,7,4,7,2.0,Moderate,0,Low,45.566894604818266,1
54,0,Research & Development,Research Scientist,2,No,Travel_Rarely,7,4,4,2,2,7,1,1,3.25,High,1,Medium,23.019964108049905,1
31,0,Sales,Sales Executive,3,No,Travel_Frequently,7,1,1,4,3,3,2,2,2.25,Moderate,0,Low,0.0,2
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,1,3,3,3,3,2,1,2.5,Moderate,0,Low,33.33333333333334,1
38,0,Sales,Sales Representative,2,Yes,Travel_Rarely,2,4,2,1,2,4,2,0,2.0,Moderate,2,High,16.1129507192139,2
26,0,Sales,Sales Executive,2,No,Travel_Rarely,10,4,3,1,3,5,3,1,2.75,Moderate,0,Low,16.1129507192139,1
58,0,Research & Development,Research Director,4,Yes,Travel_Frequently,15,3,1,2,3,2,2,2,2.25,Moderate,1,Medium,36.17152614957746,3
18,0,Research & Development,Research Scientist,1,No,Non-Travel,14,3,2,3,1,0,0,0,2.75,Moderate,1,Medium,36.17152614957746,0
31,1,Human Resources,Human Resources,1,No,Travel_Rarely,18,1,4,3,3,1,0,0,3.0,High,0,Low,16.1129507192139,1
29,1,Human Resources,Human Resources,1,Yes,Travel_Rarely,13,1,1,4,3,2,2,2,2.0,Moderate,1,Medium,0.0,2
45,0,Sales,Sales Executive,2,No,Non-Travel,2,3,3,2,4,8,7,5,2.75,Moderate,0,Low,45.566894604818266,0
36,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,2,2,4,4,3,1,0,0,3.25,High,1,Medium,36.17152614957746,2
43,0,Sales,Sales Executive,2,No,Travel_Frequently,2,4,1,3,3,7,7,7,2.75,Moderate,0,Low,16.1129507192139,2
27,0,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,5,4,4,3,2,5,4,0,3.5,High,2,High,36.17152614957746,3
29,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,20,4,4,2,4,11,8,3,3.25,High,0,Low,33.33333333333334,2
32,0,Sales,Sales Executive,2,No,Travel_Frequently,10,4,4,3,4,0,0,0,3.5,High,0,Low,66.66666666666667,2
42,0,Research & Development,Research Scientist,1,No,Non-Travel,10,3,3,2,2,6,3,3,2.75,Moderate,1,Medium,61.50998205402495,0
47,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,9,3,2,3,3,2,2,2,2.75,Moderate,0,Low,66.66666666666667,1
46,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,2,4,4,3,2,9,8,4,3.5,High,1,Medium,36.17152614957746,1
28,0,Human Resources,Human Resources,1,No,Non-Travel,1,4,3,2,3,3,2,2,3.0,High,0,Low,45.566894604818266,0
29,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,29,3,4,4,3,7,0,1,3.0,High,0,Low,61.50998205402495,1
42,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,8,3,4,4,3,0,0,0,3.5,High,0,Low,61.50998205402495,1
32,1,Sales,Sales Executive,2,Yes,Travel_Rarely,2,2,3,3,2,2,2,2,2.5,Moderate,2,High,61.50998205402495,2
46,0,Sales,Sales Executive,4,No,Travel_Rarely,3,1,1,4,3,19,17,2,2.5,Moderate,0,Low,0.0,1
27,0,Sales,Sales Representative,2,No,Travel_Rarely,23,3,2,4,3,9,8,5,2.75,Moderate,0,Low,45.566894604818266,1
29,0,Human Resources,Human Resources,1,No,Travel_Rarely,6,2,4,4,3,1,0,0,3.0,High,0,Low,36.17152614957746,1
43,0,Research & Development,Manager,5,No,Travel_Rarely,6,3,1,4,3,16,12,6,2.5,Moderate,0,Low,16.1129507192139,1
48,0,Research & Development,Research Director,5,No,Travel_Rarely,10,2,4,4,3,22,10,12,3.0,High,0,Low,36.17152614957746,1
29,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,24,4,4,2,2,1,0,1,3.0,High,2,High,23.019964108049905,3
46,1,Sales,Sales Executive,3,No,Travel_Rarely,10,2,3,3,3,8,7,0,2.75,Moderate,0,Low,66.66666666666667,1
27,0,Research & Development,Research Scientist,1,No,Travel_Frequently,15,1,4,4,2,7,6,7,2.75,Moderate,1,Medium,0.0,2
39,0,Research & Development,Research Scientist,2,No,Travel_Rarely,19,4,4,2,3,2,2,2,3.25,High,0,Low,36.17152614957746,1
55,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,4,2,2,4,5,2,0,2.5,Moderate,0,Low,23.019964108049905,1
28,0,Sales,Sales Representative,1,No,Travel_Rarely,3,2,2,4,3,1,0,0,2.75,Moderate,0,Low,36.17152614957746,1
30,1,Sales,Sales Representative,1,No,Travel_Rarely,9,4,2,3,2,1,0,0,3.0,High,1,Medium,36.17152614957746,1
22,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,7,2,4,1,3,1,0,0,2.5,Moderate,1,Medium,13.93370341761296,2
36,0,Sales,Sales Executive,2,Yes,Travel_Rarely,10,3,2,1,3,10,9,1,2.0,Moderate,1,Medium,36.17152614957746,2
31,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,20,3,2,1,3,10,8,0,2.25,Moderate,0,Low,36.17152614957746,1
34,0,Sales,Sales Executive,3,Yes,Travel_Rarely,4,4,3,4,3,5,3,1,3.5,High,1,Medium,61.50998205402495,2
29,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,1,4,2,3,3,2,1,2.5,Moderate,0,Low,13.93370341761296,1
37,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,7,1,4,3,3,5,3,0,2.75,Moderate,1,Medium,16.1129507192139,2
35,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,16,2,4,4,3,3,2,0,3.0,High,1,Medium,36.17152614957746,2
45,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,25,4,2,4,2,9,8,3,3.0,High,1,Medium,23.019964108049905,1
36,0,Human Resources,Human Resources,2,No,Travel_Frequently,2,4,2,4,2,10,1,0,3.0,High,1,Medium,23.019964108049905,2
40,0,Research & Development,Manager,4,No,Travel_Rarely,1,1,1,1,3,19,7,11,1.5,Low,0,Low,33.33333333333334,1
26,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,3,2,3,2,1,0,1,2.5,Moderate,2,High,61.50998205402495,2
27,0,Sales,Sales Executive,2,No,Travel_Rarely,2,3,1,2,2,8,7,0,2.5,Moderate,1,Medium,45.566894604818266,1
48,0,Research & Development,Manager,4,No,Travel_Frequently,22,4,4,2,3,22,17,4,3.25,High,0,Low,36.17152614957746,2
44,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,1,1,2,4,3,2,0,2,2.75,Moderate,0,Low,13.93370341761296,1
34,1,Research & Development,Research Scientist,1,Yes,Non-Travel,16,1,4,2,3,5,2,3,2.0,Moderate,1,Medium,13.93370341761296,1
56,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,24,4,1,4,3,4,2,1,3.0,High,0,Low,5.71909584179366,1
36,0,Sales,Sales Executive,2,No,Travel_Rarely,17,2,3,3,1,4,2,1,2.5,Moderate,1,Medium,36.17152614957746,1
41,0,Sales,Sales Executive,2,No,Travel_Rarely,8,2,3,3,3,5,4,1,2.75,Moderate,0,Low,66.66666666666667,1
42,0,Research & Development,Research Director,3,No,Travel_Rarely,6,1,3,2,4,13,7,5,2.25,Moderate,0,Low,13.93370341761296,1
31,0,Sales,Sales Executive,2,Yes,Travel_Rarely,10,4,3,4,3,5,2,1,3.5,High,1,Medium,61.50998205402495,2
34,0,Sales,Sales Executive,2,Yes,Travel_Rarely,3,4,4,3,2,4,2,0,3.25,High,2,High,36.17152614957746,2
31,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,4,3,1,2,2,2,2,2,2.5,Moderate,1,Medium,45.566894604818266,1
26,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,6,4,3,1,3,7,7,7,3.0,High,0,Low,16.1129507192139,2
45,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,1,3,2,3,3,4,2,0,2.75,Moderate,0,Low,66.66666666666667,2
33,0,Sales,Sales Executive,2,No,Travel_Rarely,10,3,2,2,2,10,4,0,2.5,Moderate,1,Medium,66.66666666666667,1
28,0,Sales,Sales Executive,2,Yes,Travel_Frequently,1,4,3,3,3,7,7,0,3.0,High,1,Medium,66.66666666666667,3
29,1,Sales,Sales Representative,1,No,Travel_Frequently,24,1,3,4,3,1,0,0,3.0,High,0,Low,16.1129507192139,2
39,0,Sales,Sales Executive,2,No,Non-Travel,21,3,1,3,3,3,2,1,2.0,Moderate,0,Low,33.33333333333334,0
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,2,2,3,2,5,3,1,2.5,Moderate,1,Medium,66.66666666666667,1
34,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,22,4,3,2,3,15,10,6,2.75,Moderate,1,Medium,45.566894604818266,3
28,1,Sales,Sales Executive,2,Yes,Travel_Rarely,13,3,4,4,3,2,0,2,3.5,High,1,Medium,61.50998205402495,2
47,0,Research & Development,Research Scientist,2,No,Non-Travel,14,2,3,3,4,8,7,1,2.75,Moderate,0,Low,45.566894604818266,0
56,0,Sales,Sales Executive,2,No,Travel_Rarely,11,1,4,3,3,0,0,0,2.5,Moderate,0,Low,16.1129507192139,1
39,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,9,1,1,4,3,10,0,7,2.25,Moderate,0,Low,0.0,1
38,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,8,2,4,3,3,20,11,0,2.75,Moderate,1,Medium,45.566894604818266,3
58,0,Sales,Manager,4,Yes,Travel_Rarely,21,4,4,3,2,1,0,0,3.5,High,2,High,36.17152614957746,2
32,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,5,3,1,1,3,4,1,0,2.25,Moderate,1,Medium,23.019964108049905,3
38,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,4,2,4,4,5,2,0,3.25,High,0,Low,33.33333333333334,1
49,0,Research & Development,Research Director,5,No,Travel_Frequently,2,4,2,4,3,5,4,4,3.25,High,0,Low,36.17152614957746,2
42,0,Sales,Sales Executive,2,Yes,Travel_Rarely,12,4,2,3,3,0,0,0,3.0,High,1,Medium,45.566894604818266,2
27,1,Human Resources,Human Resources,1,No,Travel_Frequently,22,2,1,1,3,1,0,0,1.5,Low,0,Low,36.17152614957746,2
35,0,Sales,Sales Executive,2,No,Travel_Rarely,18,1,2,4,1,5,3,0,2.5,Moderate,1,Medium,5.71909584179366,1
28,0,Research & Development,Research Scientist,1,No,Non-Travel,16,3,3,3,2,5,3,1,3.0,High,1,Medium,66.66666666666667,0
31,0,Research & Development,Research Scientist,1,Yes,Non-Travel,3,1,3,4,4,4,2,2,2.75,Moderate,1,Medium,5.71909584179366,1
36,0,Research & Development,Laboratory Technician,1,No,Non-Travel,9,2,1,2,3,5,4,0,2.25,Moderate,0,Low,45.566894604818266,0
34,0,Sales,Sales Executive,3,No,Travel_Rarely,1,4,1,1,2,14,8,2,2.25,Moderate,1,Medium,5.71909584179366,1
34,0,Sales,Sales Executive,3,No,Travel_Rarely,13,3,4,3,2,8,7,1,3.25,High,1,Medium,45.566894604818266,1
26,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,1,3,4,2,7,7,7,2.75,Moderate,1,Medium,13.93370341761296,1
29,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,1,1,1,1,2,5,3,0,1.5,Low,1,Medium,66.66666666666667,1
32,0,Research & Development,Healthcare Representative,2,No,Non-Travel,15,4,3,2,3,5,1,1,3.0,High,0,Low,45.566894604818266,0
31,0,Research & Development,Research Scientist,2,No,Travel_Frequently,1,1,4,2,3,10,8,8,2.0,Moderate,0,Low,13.93370341761296,2
28,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,17,4,3,1,2,4,1,0,2.5,Moderate,1,Medium,13.93370341761296,1
38,0,Sales,Sales Representative,1,No,Travel_Rarely,1,1,1,1,2,1,0,0,1.25,Low,1,Medium,66.66666666666667,1
35,0,Sales,Sales Executive,2,Yes,Travel_Rarely,7,4,3,4,3,10,8,0,3.5,High,1,Medium,61.50998205402495,2
27,0,Sales,Sales Executive,2,No,Travel_Rarely,9,4,4,1,3,7,7,0,3.0,High,0,Low,5.71909584179366,1
32,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,5,4,4,2,3,1,0,0,3.0,High,0,Low,36.17152614957746,1
31,1,Sales,Sales Executive,2,Yes,Travel_Frequently,26,4,1,3,3,10,7,0,2.75,Moderate,1,Medium,16.1129507192139,3
53,1,Sales,Sales Executive,3,Yes,Travel_Rarely,24,1,1,2,2,2,2,2,1.75,Low,2,High,61.50998205402495,2
54,0,Research & Development,Research Scientist,2,No,Travel_Rarely,9,3,1,3,2,4,3,2,2.5,Moderate,1,Medium,36.17152614957746,1
